,Unnamed: 0,function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat,function,attendgru_flatgru_euclidean,bleu-average,attendgru_tdats_pred_cosine,attendgru_flatgru_cosine,attendgru_emb_cosine_f1,bleu-4gram,iS_cosine,attendgru_tdats_ref_euclidean,use_euclidean_dict,sb_euclidean,attendgru_tdats_ref_cosine,attendgru_emb_euclidean_r,sb_cosine,jaccard_similarity_score,attendgru_emb_euclidean_p,attendgru_lastgru_cosine,attendgru_tdats_pred_euclidean,attendgru_emb_cosine_r,meteor_score,attendgru_emb_euclidean_f1,attendgru_emb_cosine_p,bleu-3gram,rbert,use_cosine_dict,attendgru_lastgru_euclidean,tfidf_euclidean,rouge_score,bleu-2gram,f1bert,attendgru_context_euclidean,attendgru_context_cosine,tfidf_cosine,pbert,bleu-1gram,iS_euclidean,rouge-l,rouge-w
571,571,18418213,3,3,4,1,3,baseline,show the latest plan in the list of <UNK>,loads the latest plan in order to show it,0.315598454,0.5555555560000001,0.375,0.28571428600000004,0.166666667,4,18418213,11.378743,0.322601352,-0.061694123,0.69984704,0.7542525520000001,0.176499381,0.80633247,6.789144500000001,0.86199313,22.331617,-0.036833227,0.6568251820000001,0.6840373000000001,0.454545455,0.4219808,-0.017370433,6.332775,0.687665737,0.501123596,0.513841452,0.835117113,0.294165634,0.1574222,0.628484,5.02841,1.016649076,0.588235294,0.378212958,0.23697485,1.6054583999999998,0.75530934,0.483212329,0.316497475,0.551560564,2.004676,0.533709992836335,0.378685093539387
572,572,18418213,4,2,3,2,2,reference,loads the latest plan in order to show it,show the latest plan in the list of <UNK>,0.315598454,0.5555555560000001,0.375,0.28571428600000004,0.166666667,4,18418213,11.378743,0.322601352,-0.061694123,0.69984704,0.7542525520000001,0.176499381,0.80633247,6.789144500000001,0.86199313,22.331617,-0.036833227,0.6568251820000001,0.6840373000000001,0.454545455,0.4219808,-0.017370433,6.332775,0.687665737,0.501123596,0.513841452,0.835117113,0.294165634,0.1574222,0.628484,5.02841,1.016649076,0.588235294,0.378212958,0.23697485,1.6054583999999998,0.75530934,0.483212329,0.316497475,0.551560564,2.004676,0.533709992836335,0.378685093539387
573,573,18418213,6,2,4,1,2,baseline,show the latest plan in the list of <UNK>,loads the latest plan in order to show it,0.315598454,0.5555555560000001,0.375,0.28571428600000004,0.166666667,4,18418213,11.378743,0.322601352,-0.061694123,0.69984704,0.7542525520000001,0.176499381,0.80633247,6.789144500000001,0.86199313,22.331617,-0.036833227,0.6568251820000001,0.6840373000000001,0.454545455,0.4219808,-0.017370433,6.332775,0.687665737,0.501123596,0.513841452,0.835117113,0.294165634,0.1574222,0.628484,5.02841,1.016649076,0.588235294,0.378212958,0.23697485,1.6054583999999998,0.75530934,0.483212329,0.316497475,0.551560564,2.004676,0.533709992836335,0.378685093539387
574,574,18418213,10,3,2,1,3,reference,loads the latest plan in order to show it,show the latest plan in the list of <UNK>,0.315598454,0.5555555560000001,0.375,0.28571428600000004,0.166666667,4,18418213,11.378743,0.322601352,-0.061694123,0.69984704,0.7542525520000001,0.176499381,0.80633247,6.789144500000001,0.86199313,22.331617,-0.036833227,0.6568251820000001,0.6840373000000001,0.454545455,0.4219808,-0.017370433,6.332775,0.687665737,0.501123596,0.513841452,0.835117113,0.294165634,0.1574222,0.628484,5.02841,1.016649076,0.588235294,0.378212958,0.23697485,1.6054583999999998,0.75530934,0.483212329,0.316497475,0.551560564,2.004676,0.533709992836335,0.378685093539387
575,575,18418213,11,2,4,1,1,baseline,show the latest plan in the list of <UNK>,loads the latest plan in order to show it,0.315598454,0.5555555560000001,0.375,0.28571428600000004,0.166666667,4,18418213,11.378743,0.322601352,-0.061694123,0.69984704,0.7542525520000001,0.176499381,0.80633247,6.789144500000001,0.86199313,22.331617,-0.036833227,0.6568251820000001,0.6840373000000001,0.454545455,0.4219808,-0.017370433,6.332775,0.687665737,0.501123596,0.513841452,0.835117113,0.294165634,0.1574222,0.628484,5.02841,1.016649076,0.588235294,0.378212958,0.23697485,1.6054583999999998,0.75530934,0.483212329,0.316497475,0.551560564,2.004676,0.533709992836335,0.378685093539387
576,576,18420500,1,4,4,2,3,reference,this method initializes m unit combo,this method initializes unit combo,7.069999999999998e-78,0.818730753,0.614048065,0.272910251,0.0,4,18420500,8.910638,7.069999999999998e-78,-0.010762289,0.8765619,0.951965324,0.0,0.84340924,6.377624,0.41044983,17.633648,-0.013001158,0.295275816,0.7891635,0.833333333,3.3700000000000004e-08,0.91383,6.358105,0.908333813,0.820338983,6.740000000000001e-08,0.999999988,0.272910251,0.818429768,0.9157655,1.6899651999999998,0.0,0.909090909,0.614048065,0.8768662209999999,0.4774814000000001,0.9507516,1.0,0.936097741,0.818730753,1.7053725,0.924178484739488,0.775275033612304
577,577,18420500,3,4,2,1,4,baseline,this method initializes unit combo,this method initializes m unit combo,7.069999999999998e-78,0.818730753,0.614048065,0.272910251,0.0,4,18420500,8.910638,7.069999999999998e-78,-0.010762289,0.8765619,0.951965324,0.0,0.84340924,6.377624,0.41044983,17.633648,-0.013001158,0.295275816,0.7891635,0.833333333,3.3700000000000004e-08,0.91383,6.358105,0.908333813,0.820338983,6.740000000000001e-08,0.999999988,0.272910251,0.818429768,0.9157655,1.6899651999999998,0.0,0.909090909,0.614048065,0.8768662209999999,0.4774814000000001,0.9507516,1.0,0.936097741,0.818730753,1.7053725,0.924178484739488,0.775275033612304
578,578,18420500,4,3,2,2,3,baseline,this method initializes unit combo,this method initializes m unit combo,7.069999999999998e-78,0.818730753,0.614048065,0.272910251,0.0,4,18420500,8.910638,7.069999999999998e-78,-0.010762289,0.8765619,0.951965324,0.0,0.84340924,6.377624,0.41044983,17.633648,-0.013001158,0.295275816,0.7891635,0.833333333,3.3700000000000004e-08,0.91383,6.358105,0.908333813,0.820338983,6.740000000000001e-08,0.999999988,0.272910251,0.818429768,0.9157655,1.6899651999999998,0.0,0.909090909,0.614048065,0.8768662209999999,0.4774814000000001,0.9507516,1.0,0.936097741,0.818730753,1.7053725,0.924178484739488,0.775275033612304
579,579,18420500,6,3,2,2,3,reference,this method initializes m unit combo,this method initializes unit combo,7.069999999999998e-78,0.818730753,0.614048065,0.272910251,0.0,4,18420500,8.910638,7.069999999999998e-78,-0.010762289,0.8765619,0.951965324,0.0,0.84340924,6.377624,0.41044983,17.633648,-0.013001158,0.295275816,0.7891635,0.833333333,3.3700000000000004e-08,0.91383,6.358105,0.908333813,0.820338983,6.740000000000001e-08,0.999999988,0.272910251,0.818429768,0.9157655,1.6899651999999998,0.0,0.909090909,0.614048065,0.8768662209999999,0.4774814000000001,0.9507516,1.0,0.936097741,0.818730753,1.7053725,0.924178484739488,0.775275033612304
580,580,18420500,10,2,3,3,3,baseline,this method initializes unit combo,this method initializes m unit combo,7.069999999999998e-78,0.818730753,0.614048065,0.272910251,0.0,4,18420500,8.910638,7.069999999999998e-78,-0.010762289,0.8765619,0.951965324,0.0,0.84340924,6.377624,0.41044983,17.633648,-0.013001158,0.295275816,0.7891635,0.833333333,3.3700000000000004e-08,0.91383,6.358105,0.908333813,0.820338983,6.740000000000001e-08,0.999999988,0.272910251,0.818429768,0.9157655,1.6899651999999998,0.0,0.909090909,0.614048065,0.8768662209999999,0.4774814000000001,0.9507516,1.0,0.936097741,0.818730753,1.7053725,0.924178484739488,0.775275033612304
581,581,18420500,11,3,3,1,4,reference,this method initializes m unit combo,this method initializes unit combo,7.069999999999998e-78,0.818730753,0.614048065,0.272910251,0.0,4,18420500,8.910638,7.069999999999998e-78,-0.010762289,0.8765619,0.951965324,0.0,0.84340924,6.377624,0.41044983,17.633648,-0.013001158,0.295275816,0.7891635,0.833333333,3.3700000000000004e-08,0.91383,6.358105,0.908333813,0.820338983,6.740000000000001e-08,0.999999988,0.272910251,0.818429768,0.9157655,1.6899651999999998,0.0,0.909090909,0.614048065,0.8768662209999999,0.4774814000000001,0.9507516,1.0,0.936097741,0.818730753,1.7053725,0.924178484739488,0.775275033612304
582,582,18421665,1,4,2,1,4,reference,this function searches a recipe starting with the recipe passed as parameter,search for the recipe that matches the given criteria,4.359999999999998e-155,0.15922918,0.089566414,0.0,0.0,3,18421665,16.306519,4.359999999999998e-155,-0.08739354,0.27102128,0.553193563,0.0,0.8329021000000001,4.145034,0.96133894,20.87141,0.020384299,1.152134673,0.7277051999999999,0.117647059,1.012301323,0.4808867,6.828084,0.524483276,0.128205128,1.077701033,0.585229084,0.0,0.111116141,0.5379138000000001,3.4103410000000003,1.254084327,0.28571428600000004,0.089566414,0.138390407,1.5932162,0.4506701,0.21363625100000005,0.163129583,0.15922918,2.26353,0.35255637341007395,0.20817284199096805
583,583,18421665,3,3,4,1,2,baseline,search for the recipe that matches the given criteria,this function searches a recipe starting with the recipe passed as parameter,4.359999999999998e-155,0.15922918,0.089566414,0.0,0.0,3,18421665,16.306519,4.359999999999998e-155,-0.08739354,0.27102128,0.553193563,0.0,0.8329021000000001,4.145034,0.96133894,20.87141,0.020384299,1.152134673,0.7277051999999999,0.117647059,1.012301323,0.4808867,6.828084,0.524483276,0.128205128,1.077701033,0.585229084,0.0,0.111116141,0.5379138000000001,3.4103410000000003,1.254084327,0.28571428600000004,0.089566414,0.138390407,1.5932162,0.4506701,0.21363625100000005,0.163129583,0.15922918,2.26353,0.35255637341007395,0.20817284199096805
584,584,18421665,4,3,2,2,3,reference,this function searches a recipe starting with the recipe passed as parameter,search for the recipe that matches the given criteria,4.359999999999998e-155,0.15922918,0.089566414,0.0,0.0,3,18421665,16.306519,4.359999999999998e-155,-0.08739354,0.27102128,0.553193563,0.0,0.8329021000000001,4.145034,0.96133894,20.87141,0.020384299,1.152134673,0.7277051999999999,0.117647059,1.012301323,0.4808867,6.828084,0.524483276,0.128205128,1.077701033,0.585229084,0.0,0.111116141,0.5379138000000001,3.4103410000000003,1.254084327,0.28571428600000004,0.089566414,0.138390407,1.5932162,0.4506701,0.21363625100000005,0.163129583,0.15922918,2.26353,0.35255637341007395,0.20817284199096805
585,585,18421665,6,4,1,1,2,baseline,search for the recipe that matches the given criteria,this function searches a recipe starting with the recipe passed as parameter,4.359999999999998e-155,0.15922918,0.089566414,0.0,0.0,3,18421665,16.306519,4.359999999999998e-155,-0.08739354,0.27102128,0.553193563,0.0,0.8329021000000001,4.145034,0.96133894,20.87141,0.020384299,1.152134673,0.7277051999999999,0.117647059,1.012301323,0.4808867,6.828084,0.524483276,0.128205128,1.077701033,0.585229084,0.0,0.111116141,0.5379138000000001,3.4103410000000003,1.254084327,0.28571428600000004,0.089566414,0.138390407,1.5932162,0.4506701,0.21363625100000005,0.163129583,0.15922918,2.26353,0.35255637341007395,0.20817284199096805
586,586,18421665,10,4,2,1,3,reference,this function searches a recipe starting with the recipe passed as parameter,search for the recipe that matches the given criteria,4.359999999999998e-155,0.15922918,0.089566414,0.0,0.0,3,18421665,16.306519,4.359999999999998e-155,-0.08739354,0.27102128,0.553193563,0.0,0.8329021000000001,4.145034,0.96133894,20.87141,0.020384299,1.152134673,0.7277051999999999,0.117647059,1.012301323,0.4808867,6.828084,0.524483276,0.128205128,1.077701033,0.585229084,0.0,0.111116141,0.5379138000000001,3.4103410000000003,1.254084327,0.28571428600000004,0.089566414,0.138390407,1.5932162,0.4506701,0.21363625100000005,0.163129583,0.15922918,2.26353,0.35255637341007395,0.20817284199096805
587,587,18421665,11,4,3,1,2,baseline,search for the recipe that matches the given criteria,this function searches a recipe starting with the recipe passed as parameter,4.359999999999998e-155,0.15922918,0.089566414,0.0,0.0,3,18421665,16.306519,4.359999999999998e-155,-0.08739354,0.27102128,0.553193563,0.0,0.8329021000000001,4.145034,0.96133894,20.87141,0.020384299,1.152134673,0.7277051999999999,0.117647059,1.012301323,0.4808867,6.828084,0.524483276,0.128205128,1.077701033,0.585229084,0.0,0.111116141,0.5379138000000001,3.4103410000000003,1.254084327,0.28571428600000004,0.089566414,0.138390407,1.5932162,0.4506701,0.21363625100000005,0.163129583,0.15922918,2.26353,0.35255637341007395,0.20817284199096805
588,588,40936756,1,2,4,2,3,reference,select the entries bracketing a specified date,select the entries that the given date date,4.799999999999998e-78,0.5,0.28571428600000004,0.166666667,2.229999999999993e-308,4,40936756,9.023591,4.799999999999998e-78,-0.12901463,0.8232255999999999,0.826920164,2.229999999999993e-308,0.84234655,6.590903,0.59708905,11.129212,-0.11862551,0.4709791820000001,0.92129195,0.444444444,0.335331864,0.8199025,6.624549000000001,0.7874071340000001,0.281690141,0.391745414,0.8706083290000001,0.166666667,0.375401288,0.8217423,1.9758223,0.927676981,0.533333333,0.28571428600000004,0.429667085,0.27747864,0.9789787,0.569707709,0.483163506,0.5,1.8834114,0.592424659930713,0.382248804854088
589,589,40936756,3,4,3,1,2,baseline,select the entries that the given date date,select the entries bracketing a specified date,4.799999999999998e-78,0.5,0.28571428600000004,0.166666667,2.229999999999993e-308,4,40936756,9.023591,4.799999999999998e-78,-0.12901463,0.8232255999999999,0.826920164,2.229999999999993e-308,0.84234655,6.590903,0.59708905,11.129212,-0.11862551,0.4709791820000001,0.92129195,0.444444444,0.335331864,0.8199025,6.624549000000001,0.7874071340000001,0.281690141,0.391745414,0.8706083290000001,0.166666667,0.375401288,0.8217423,1.9758223,0.927676981,0.533333333,0.28571428600000004,0.429667085,0.27747864,0.9789787,0.569707709,0.483163506,0.5,1.8834114,0.592424659930713,0.382248804854088
590,590,40936756,4,3,3,2,3,baseline,select the entries that the given date date,select the entries bracketing a specified date,4.799999999999998e-78,0.5,0.28571428600000004,0.166666667,2.229999999999993e-308,4,40936756,9.023591,4.799999999999998e-78,-0.12901463,0.8232255999999999,0.826920164,2.229999999999993e-308,0.84234655,6.590903,0.59708905,11.129212,-0.11862551,0.4709791820000001,0.92129195,0.444444444,0.335331864,0.8199025,6.624549000000001,0.7874071340000001,0.281690141,0.391745414,0.8706083290000001,0.166666667,0.375401288,0.8217423,1.9758223,0.927676981,0.533333333,0.28571428600000004,0.429667085,0.27747864,0.9789787,0.569707709,0.483163506,0.5,1.8834114,0.592424659930713,0.382248804854088
591,591,40936756,6,4,1,3,2,reference,select the entries bracketing a specified date,select the entries that the given date date,4.799999999999998e-78,0.5,0.28571428600000004,0.166666667,2.229999999999993e-308,4,40936756,9.023591,4.799999999999998e-78,-0.12901463,0.8232255999999999,0.826920164,2.229999999999993e-308,0.84234655,6.590903,0.59708905,11.129212,-0.11862551,0.4709791820000001,0.92129195,0.444444444,0.335331864,0.8199025,6.624549000000001,0.7874071340000001,0.281690141,0.391745414,0.8706083290000001,0.166666667,0.375401288,0.8217423,1.9758223,0.927676981,0.533333333,0.28571428600000004,0.429667085,0.27747864,0.9789787,0.569707709,0.483163506,0.5,1.8834114,0.592424659930713,0.382248804854088
592,592,40936756,10,3,3,2,3,baseline,select the entries that the given date date,select the entries bracketing a specified date,4.799999999999998e-78,0.5,0.28571428600000004,0.166666667,2.229999999999993e-308,4,40936756,9.023591,4.799999999999998e-78,-0.12901463,0.8232255999999999,0.826920164,2.229999999999993e-308,0.84234655,6.590903,0.59708905,11.129212,-0.11862551,0.4709791820000001,0.92129195,0.444444444,0.335331864,0.8199025,6.624549000000001,0.7874071340000001,0.281690141,0.391745414,0.8706083290000001,0.166666667,0.375401288,0.8217423,1.9758223,0.927676981,0.533333333,0.28571428600000004,0.429667085,0.27747864,0.9789787,0.569707709,0.483163506,0.5,1.8834114,0.592424659930713,0.382248804854088
593,593,40936756,11,4,1,1,3,reference,select the entries bracketing a specified date,select the entries that the given date date,4.799999999999998e-78,0.5,0.28571428600000004,0.166666667,2.229999999999993e-308,4,40936756,9.023591,4.799999999999998e-78,-0.12901463,0.8232255999999999,0.826920164,2.229999999999993e-308,0.84234655,6.590903,0.59708905,11.129212,-0.11862551,0.4709791820000001,0.92129195,0.444444444,0.335331864,0.8199025,6.624549000000001,0.7874071340000001,0.281690141,0.391745414,0.8706083290000001,0.166666667,0.375401288,0.8217423,1.9758223,0.927676981,0.533333333,0.28571428600000004,0.429667085,0.27747864,0.9789787,0.569707709,0.483163506,0.5,1.8834114,0.592424659930713,0.382248804854088
594,594,40865212,1,4,1,2,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4,40865212,0.0,1.0,-0.22574496,0.9999999,0.999999985,1.0,0.99999994,7.261060700000002,1.28e-07,0.0,-0.22574496,3.01e-08,1.0000002,1.0,3.01e-08,1.0,7.261060700000002,0.999999985,0.999023438,3.01e-08,0.999999985,1.0,1.0,1.0000001,0.0,0.0,1.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,8.43e-08,1.0,0.7950021185312779
595,595,40865212,3,4,1,1,4,baseline,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4,40865212,0.0,1.0,-0.22574496,0.9999999,0.999999985,1.0,0.99999994,7.261060700000002,1.28e-07,0.0,-0.22574496,3.01e-08,1.0000002,1.0,3.01e-08,1.0,7.261060700000002,0.999999985,0.999023438,3.01e-08,0.999999985,1.0,1.0,1.0000001,0.0,0.0,1.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,8.43e-08,1.0,0.7950021185312779
596,596,40865212,4,3,2,2,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4,40865212,0.0,1.0,-0.22574496,0.9999999,0.999999985,1.0,0.99999994,7.261060700000002,1.28e-07,0.0,-0.22574496,3.01e-08,1.0000002,1.0,3.01e-08,1.0,7.261060700000002,0.999999985,0.999023438,3.01e-08,0.999999985,1.0,1.0,1.0000001,0.0,0.0,1.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,8.43e-08,1.0,0.7950021185312779
597,597,40865212,6,4,1,1,4,baseline,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4,40865212,0.0,1.0,-0.22574496,0.9999999,0.999999985,1.0,0.99999994,7.261060700000002,1.28e-07,0.0,-0.22574496,3.01e-08,1.0000002,1.0,3.01e-08,1.0,7.261060700000002,0.999999985,0.999023438,3.01e-08,0.999999985,1.0,1.0,1.0000001,0.0,0.0,1.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,8.43e-08,1.0,0.7950021185312779
598,598,40865212,10,4,1,1,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4,40865212,0.0,1.0,-0.22574496,0.9999999,0.999999985,1.0,0.99999994,7.261060700000002,1.28e-07,0.0,-0.22574496,3.01e-08,1.0000002,1.0,3.01e-08,1.0,7.261060700000002,0.999999985,0.999023438,3.01e-08,0.999999985,1.0,1.0,1.0000001,0.0,0.0,1.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,8.43e-08,1.0,0.7950021185312779
599,599,40865212,11,4,1,1,4,baseline,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4,40865212,0.0,1.0,-0.22574496,0.9999999,0.999999985,1.0,0.99999994,7.261060700000002,1.28e-07,0.0,-0.22574496,3.01e-08,1.0000002,1.0,3.01e-08,1.0,7.261060700000002,0.999999985,0.999023438,3.01e-08,0.999999985,1.0,1.0,1.0000001,0.0,0.0,1.0,1.0,1.0,0.0,0.99999994,1.0,1.0,1.0,8.43e-08,1.0,0.7950021185312779
600,600,40865383,1,4,1,1,4,reference,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4,40865383,0.0,1.0,-0.19796637,1.0000001,1.0,1.0,0.99999994,6.980222,1.35e-07,0.0,-0.19796637,2.48e-08,0.9999998,1.0,2.48e-08,1.0,6.980222,1.0,0.999023438,2.48e-08,1.0,1.0,0.999999285,1.0000001,0.0,0.0,1.0,1.0,0.999999285,0.0,1.0,1.0,0.999999285,1.0,8.43e-08,1.0,0.7950021185312779
601,601,40865383,3,4,1,1,4,baseline,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4,40865383,0.0,1.0,-0.19796637,1.0000001,1.0,1.0,0.99999994,6.980222,1.35e-07,0.0,-0.19796637,2.48e-08,0.9999998,1.0,2.48e-08,1.0,6.980222,1.0,0.999023438,2.48e-08,1.0,1.0,0.999999285,1.0000001,0.0,0.0,1.0,1.0,0.999999285,0.0,1.0,1.0,0.999999285,1.0,8.43e-08,1.0,0.7950021185312779
602,602,40865383,4,4,2,2,4,baseline,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4,40865383,0.0,1.0,-0.19796637,1.0000001,1.0,1.0,0.99999994,6.980222,1.35e-07,0.0,-0.19796637,2.48e-08,0.9999998,1.0,2.48e-08,1.0,6.980222,1.0,0.999023438,2.48e-08,1.0,1.0,0.999999285,1.0000001,0.0,0.0,1.0,1.0,0.999999285,0.0,1.0,1.0,0.999999285,1.0,8.43e-08,1.0,0.7950021185312779
603,603,40865383,6,4,1,1,4,reference,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4,40865383,0.0,1.0,-0.19796637,1.0000001,1.0,1.0,0.99999994,6.980222,1.35e-07,0.0,-0.19796637,2.48e-08,0.9999998,1.0,2.48e-08,1.0,6.980222,1.0,0.999023438,2.48e-08,1.0,1.0,0.999999285,1.0000001,0.0,0.0,1.0,1.0,0.999999285,0.0,1.0,1.0,0.999999285,1.0,8.43e-08,1.0,0.7950021185312779
604,604,40865383,10,4,1,1,4,baseline,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4,40865383,0.0,1.0,-0.19796637,1.0000001,1.0,1.0,0.99999994,6.980222,1.35e-07,0.0,-0.19796637,2.48e-08,0.9999998,1.0,2.48e-08,1.0,6.980222,1.0,0.999023438,2.48e-08,1.0,1.0,0.999999285,1.0000001,0.0,0.0,1.0,1.0,0.999999285,0.0,1.0,1.0,0.999999285,1.0,8.43e-08,1.0,0.7950021185312779
605,605,40865383,11,4,1,1,4,reference,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4,40865383,0.0,1.0,-0.19796637,1.0000001,1.0,1.0,0.99999994,6.980222,1.35e-07,0.0,-0.19796637,2.48e-08,0.9999998,1.0,2.48e-08,1.0,6.980222,1.0,0.999023438,2.48e-08,1.0,1.0,0.999999285,1.0000001,0.0,0.0,1.0,1.0,0.999999285,0.0,1.0,1.0,0.999999285,1.0,8.43e-08,1.0,0.7950021185312779
606,606,40875567,1,4,1,1,3,reference,returns an initiliazed instance of back command25 component,returns an initiliazed instance of back <UNK> component,0.7071067809999999,0.875,0.7142857140000001,0.666666667,0.6,4,40875567,7.4090395,0.728954518,-0.22549503,0.9112046,0.946498058,0.650158425,0.99999994,6.957855,0.26659346,25.88236,-0.1941614,0.145198221,0.5715805,0.875,2.83e-08,0.72029394,7.1610727,0.898430306,0.875742702,5.67e-08,0.999999983,0.69350232,0.7438703179999999,0.96446407,3.1659176,0.483470363,0.933333333,0.72239825,0.83786124,0.904523,0.80622923,0.883128204,0.934477925,0.8668779000000001,8.43e-08,0.944419259746003,0.7637580595473829
607,607,40875567,3,2,4,1,2,baseline,returns an initiliazed instance of back <UNK> component,returns an initiliazed instance of back command25 component,0.7071067809999999,0.875,0.7142857140000001,0.666666667,0.6,4,40875567,7.4090395,0.728954518,-0.22549503,0.9112046,0.946498058,0.650158425,0.99999994,6.957855,0.26659346,25.88236,-0.1941614,0.145198221,0.5715805,0.875,2.83e-08,0.72029394,7.1610727,0.898430306,0.875742702,5.67e-08,0.999999983,0.69350232,0.7438703179999999,0.96446407,3.1659176,0.483470363,0.933333333,0.72239825,0.83786124,0.904523,0.80622923,0.883128204,0.934477925,0.8668779000000001,8.43e-08,0.944419259746003,0.7637580595473829
608,608,40875567,4,4,1,1,2,reference,returns an initiliazed instance of back command25 component,returns an initiliazed instance of back <UNK> component,0.7071067809999999,0.875,0.7142857140000001,0.666666667,0.6,4,40875567,7.4090395,0.728954518,-0.22549503,0.9112046,0.946498058,0.650158425,0.99999994,6.957855,0.26659346,25.88236,-0.1941614,0.145198221,0.5715805,0.875,2.83e-08,0.72029394,7.1610727,0.898430306,0.875742702,5.67e-08,0.999999983,0.69350232,0.7438703179999999,0.96446407,3.1659176,0.483470363,0.933333333,0.72239825,0.83786124,0.904523,0.80622923,0.883128204,0.934477925,0.8668779000000001,8.43e-08,0.944419259746003,0.7637580595473829
609,609,40875567,6,2,3,2,2,baseline,returns an initiliazed instance of back <UNK> component,returns an initiliazed instance of back command25 component,0.7071067809999999,0.875,0.7142857140000001,0.666666667,0.6,4,40875567,7.4090395,0.728954518,-0.22549503,0.9112046,0.946498058,0.650158425,0.99999994,6.957855,0.26659346,25.88236,-0.1941614,0.145198221,0.5715805,0.875,2.83e-08,0.72029394,7.1610727,0.898430306,0.875742702,5.67e-08,0.999999983,0.69350232,0.7438703179999999,0.96446407,3.1659176,0.483470363,0.933333333,0.72239825,0.83786124,0.904523,0.80622923,0.883128204,0.934477925,0.8668779000000001,8.43e-08,0.944419259746003,0.7637580595473829
610,610,40875567,10,4,1,1,3,reference,returns an initiliazed instance of back command25 component,returns an initiliazed instance of back <UNK> component,0.7071067809999999,0.875,0.7142857140000001,0.666666667,0.6,4,40875567,7.4090395,0.728954518,-0.22549503,0.9112046,0.946498058,0.650158425,0.99999994,6.957855,0.26659346,25.88236,-0.1941614,0.145198221,0.5715805,0.875,2.83e-08,0.72029394,7.1610727,0.898430306,0.875742702,5.67e-08,0.999999983,0.69350232,0.7438703179999999,0.96446407,3.1659176,0.483470363,0.933333333,0.72239825,0.83786124,0.904523,0.80622923,0.883128204,0.934477925,0.8668779000000001,8.43e-08,0.944419259746003,0.7637580595473829
611,611,40875567,11,2,4,2,3,baseline,returns an initiliazed instance of back <UNK> component,returns an initiliazed instance of back command25 component,0.7071067809999999,0.875,0.7142857140000001,0.666666667,0.6,4,40875567,7.4090395,0.728954518,-0.22549503,0.9112046,0.946498058,0.650158425,0.99999994,6.957855,0.26659346,25.88236,-0.1941614,0.145198221,0.5715805,0.875,2.83e-08,0.72029394,7.1610727,0.898430306,0.875742702,5.67e-08,0.999999983,0.69350232,0.7438703179999999,0.96446407,3.1659176,0.483470363,0.933333333,0.72239825,0.83786124,0.904523,0.80622923,0.883128204,0.934477925,0.8668779000000001,8.43e-08,0.944419259746003,0.7637580595473829
612,612,40879350,1,4,2,1,4,reference,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4,40879350,0.0,1.0,-0.20484320000000006,0.99999994,1.0,1.0,0.99999994,7.058401600000002,1.45e-07,0.0,-0.20484320000000006,2.33e-08,1.0000001,1.0,2.33e-08,1.0,7.058401600000002,1.0,0.999023438,2.33e-08,1.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.299999999999999e-08,1.0,0.7950021185312779
613,613,40879350,3,4,1,1,4,baseline,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4,40879350,0.0,1.0,-0.20484320000000006,0.99999994,1.0,1.0,0.99999994,7.058401600000002,1.45e-07,0.0,-0.20484320000000006,2.33e-08,1.0000001,1.0,2.33e-08,1.0,7.058401600000002,1.0,0.999023438,2.33e-08,1.0,1.0,1.0,0.99999994,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.299999999999999e-08,1.0,0.7950021185312779
